1350,0.000000,132.043434,1.868621,119.375223,0.000000,0.000000,0.000000,76.587465,52.818185,195.423980,23.182207,13.287663,0.772900,7.329822,0.000000,57.552747,0.672405,680.914651
1170,0.000000,100.923850,1.628327,100.576472,0.000000,0.000000,0.000000,122.338129,105.051659,262.009449,29.560528,38.056568,4.623494,19.915180,6.627885,64.443109,4.959565,860.714214
1830,0.000000,125.986575,0.000000,153.440651,0.000000,0.000000,0.000000,166.488866,69.956089,331.944445,35.595426,33.006004,14.570811,56.203279,1.291077,136.554846,1.121567,1126.159637
1260,0.000000,81.475700,0.094234,63.783122,0.000000,0.000000,1.309971,167.329082,85.963237,410.544283,47.457217,46.597924,5.885504,22.651230,3.169268,58.981553,16.157657,1011.399984
1430,0.000000,79.749817,0.141181,107.293449,0.000000,0.000000,0.000000,211.018917,94.454530,358.493087,53.588398,39.207499,3.467110,42.491602,0.000000,98.041969,6.502859,1094.450417
1980,0.000000,305.116778,1.574388,308.072660,0.000000,0.000000,0.000000,197.620778,111.683131,389.692485,70.092838,51.003284,21.835965,46.191530,0.816662,155.185582,5.461977,1664.348057
1130,0.000000,150.885957,6.673929,131.168074,0.000000,0.000000,0.000000,125.369188,66.060205,320.663699,23.259722,25.368105,2.648564,6.256107,0.000000,42.080730,0.668473,901.102751
1290,0.000000,192.672430,2.341053,207.571520,0.000000,0.000000,0.000000,185.201798,123.015162,469.324529,65.135083,85.440757,3.955730,20.161347,0.622614,104.780695,4.486132,1464.708851
1210,0.000000,147.448332,0.725418,103.615030,0.000000,0.000000,0.000000,194.638029,63.797960,260.509960,43.071679,33.876064,1.184058,18.575896,1.083198,83.466804,0.207325,952.199755
1920,0.000000,125.745972,12.933378,147.523658,0.000000,0.000000,0.000000,163.269373,95.959216,323.557722,59.541775,52.650531,7.186124,27.162044,0.070509,85.609158,0.046518,1101.255977
1850,0.000000,218.401621,9.346839,136.863665,0.000000,0.000000,0.000000,89.122107,97.676966,314.054648,30.457994,42.275681,0.015420,1.799087,0.000000,56.518074,3.407973,999.940075
1540,0.000000,130.158535,3.671973,47.368637,0.000000,0.000000,0.000000,129.529310,111.605520,318.579050,52.074172,30.334563,0.156894,6.849142,1.551033,52.736103,1.746713,886.361646
1680,0.022651,175.860004,13.244653,120.515759,0.000000,0.000000,0.000000,171.434012,62.642717,371.380948,22.991055,15.021337,0.951351,11.698327,0.071568,106.093950,3.734602,1075.662934
