5060,0.000000,244.248195,3.019600,125.735430,0.000000,0.000000,0.000000,44.266915,42.667965,164.129533,26.219435,26.437841,2.038544,1.671311,0.000000,41.817717,0.369844,722.622331
5990,0.000000,181.131997,17.159564,214.455087,0.000000,0.000000,0.000000,269.767876,81.961520,473.487061,36.711788,16.458247,22.639991,46.163480,3.907487,91.045196,5.528912,1460.418207
5640,0.000000,111.043422,0.000000,106.482441,0.000000,0.000000,0.000000,118.342078,60.601033,361.663652,42.090115,28.872347,5.669510,7.591045,0.000000,56.200063,2.813956,901.369661
5510,0.000000,220.951025,6.528404,210.677548,0.000000,0.000000,0.000000,164.126531,91.234032,344.663434,49.345021,25.004171,4.819915,18.192908,3.004084,54.838883,17.473775,1210.859730
5090,0.000000,115.218105,0.026794,71.132549,0.000000,0.000000,0.000000,90.471727,41.950885,255.601577,38.474791,29.393785,1.054417,14.414747,0.000000,52.864379,5.932526,716.536282
5120,0.000000,131.557461,0.336997,123.592404,0.000000,0.000000,0.435264,179.954670,103.032968,288.033359,62.384082,52.674173,3.142332,13.715610,3.614329,58.433858,2.319315,1023.226824
5920,1.920086,160.430453,24.187545,120.780943,0.000000,0.000000,0.000000,201.156953,98.146237,426.508428,67.479048,55.680777,5.424225,25.521223,0.000000,96.182970,7.119258,1290.538146
5760,0.000000,76.890475,0.087137,139.882435,0.000000,0.000000,0.000000,143.415160,89.167190,297.257889,39.966860,48.800051,5.459144,18.508977,0.187838,83.980144,0.001464,943.604762
5500,0.000000,155.692535,0.195164,107.657373,0.000000,0.000000,0.000000,277.268303,56.449938,378.959900,50.841329,52.300549,2.288184,22.665782,0.000000,83.524845,5.948176,1193.792078
5790,0.000000,173.147436,6.561321,92.855965,0.000000,0.000000,0.045897,149.708198,77.599456,354.197179,58.327332,48.348436,1.579260,4.061056,0.450242,55.687148,6.647779,1029.216707
5150,0.000000,99.770511,0.073695,105.549275,0.000000,0.000000,0.000000,108.184546,72.713876,330.321291,56.206608,46.299198,1.408245,14.481454,0.181465,64.441108,0.806501,900.437775
5530,11.339487,183.205868,0.742674,88.989280,0.000000,0.000000,0.000000,205.185179,78.177210,310.709207,38.700831,37.698791,0.446363,11.758474,2.081294,114.975872,0.185183,1084.195714
5900,0.092511,158.165706,19.156865,100.020320,0.000000,0.000000,0.000000,197.276823,73.329611,481.000122,43.339878,30.529017,0.000000,6.880843,0.000000,66.694702,1.569517,1178.055915
5800,0.000000,103.989138,0.742083,80.726163,0.000000,0.000000,0.000000,83.772693,110.430576,336.380719,62.219196,69.155340,1.350296,15.593409,2.939781,41.689007,3.094322,912.082724
5390,1.918294,286.647592,21.549347,212.454333,0.000000,0.000000,0.000000,233.833123,87.275365,424.014671,33.265122,61.487225,43.562437,20.993066,1.003183,128.420030,6.960650,1563.384438
5970,0.000000,82.611372,1.923266,123.710170,0.000000,0.000000,0.000000,125.390996,43.880842,285.064791,26.222041,31.923687,3.029173,14.401791,0.000000,36.298786,0.000000,774.456914
5080,0.000000,293.664759,27.915948,131.918943,0.000000,0.000000,0.000000,112.101093,57.339238,335.735783,29.104834,31.673461,0.000000,11.094325,0.000000,103.397997,9.186881,1143.133262
5930,0.000000,162.412915,4.980955,134.948527,0.000000,0.000000,0.000000,172.902176,81.778063,407.169228,90.474782,67.906879,3.372735,36.532625,2.745653,94.933602,16.266670,1276.424810
5320,0.000000,188.289064,19.071055,182.439570,0.000000,0.000000,0.000000,113.602851,84.341127,322.873864,60.764622,54.416757,0.000000,15.047955,0.000000,81.807134,0.228119,1122.882119
5020,0.000000,165.585612,5.625775,135.549946,0.000000,0.000000,0.010776,84.481846,76.245823,399.386062,61.747968,57.668503,6.986361,28.225720,2.433472,50.449385,9.185224,1083.582473
5440,0.000000,258.840166,7.631032,157.120850,0.000000,0.000000,0.000000,164.764872,82.816898,293.338934,62.464571,44.435089,0.529965,27.074372,0.332755,87.385631,4.775327,1191.510462
5730,0.000000,192.029878,4.993300,153.649801,0.000000,0.000000,0.000000,103.103641,75.106281,293.513342,48.850146,23.541810,4.055185,4.811407,0.000000,68.666635,4.752410,977.073836
5460,0.000000,103.368944,0.000000,121.546779,0.000000,0.000000,0.000000,172.911858,109.840338,268.677752,36.035012,38.184428,2.311301,25.884228,0.000000,102.401617,0.113495,981.275751
5740,0.000000,120.491438,0.967625,83.537137,0.000000,0.000000,0.000000,174.677441,84.099680,312.683672,54.219098,35.839494,0.581226,12.569962,0.460704,44.911934,1.823471,926.862881
5890,0.000000,213.198571,3.243138,108.428989,0.000000,0.000000,0.000000,66.937487,63.975971,227.840296,31.790394,33.228313,2.557717,11.492392,0.001653,34.469512,3.607062,800.771493
5000,0.000000,137.665400,6.697302,80.442416,0.000000,0.000000,0.000000,116.326803,69.496630,299.431048,33.404807,43.327993,0.813157,5.306818,0.021996,57.093491,3.897030,853.924893
5040,0.000000,101.457102,12.479648,78.366818,0.000000,0.000000,0.000000,95.114284,75.481247,280.435770,59.845671,27.601869,0.256700,27.626887,0.000000,47.667345,1.672090,808.005432
5490,0.738958,197.259882,19.197373,193.441949,0.000000,0.000000,0.000000,156.043629,80.234751,393.014602,77.516286,107.052603,0.220403,12.390921,0.131405,80.746929,0.589858,1318.579548
5030,0.000000,356.162234,1.280052,196.270511,0.000000,0.000000,0.000000,209.579433,68.161022,326.408591,44.801573,44.061679,4.710797,22.919285,0.000000,125.054121,2.188618,1401.597918
5330,0.000000,114.238457,2.057871,71.484083,0.000000,0.000000,0.000000,155.200871,50.247832,283.983704,43.831211,60.509540,0.000000,2.197633,0.000000,30.463616,0.000000,814.214816
5300,0.000000,232.600727,23.738307,77.515498,0.000000,0.000000,0.000000,141.168788,101.315624,269.694861,69.308057,84.319346,3.084322,26.008498,0.000000,20.905568,6.215319,1055.874914
5220,0.000000,144.481228,0.319118,95.851249,0.000000,0.000000,0.000000,187.089582,96.380475,306.367336,31.792050,58.446684,0.519003,15.060705,0.000000,59.762162,1.450993,997.520584
